Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Retail_Sales_People,Product_ID,Category,Sub_Category,Product_Name,Returned,Sales,Quantity,Discount,Profit,latitude,longitude
138,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,Yes,76.18,3,0.2,26.66,38.7521235,-121.2880059
139,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,Yes,65.88,6,0.0,18.45,38.7521235,-121.2880059
140,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,Yes,43.12,14,0.0,20.7,38.7521235,-121.2880059
141,CA-2016-110366,2016-05-09,2016-07-09,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-FU-10004848,Furniture,Furnishings,Howard Miller 13-3/4&quot;&quot;&quot;&quot; Diameter Brushed Chrome Round Wall Clock,Not,82.8,2,0.2,10.35,0.0,0.0
142,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-AR-10000940,Office Supplies,Art,Newell 343,Not,8.82,3,0.0,2.38,37.7792588,-122.4193286
143,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,Not,10.86,3,0.0,5.1,37.7792588,-122.4193286
144,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,Not,143.7,3,0.0,68.98,37.7792588,-122.4193286
145,CA-2017-155376,2017-12-22,2017-12-27,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,Kelly Williams,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Not,839.43,3,0.0,218.25,39.0924792,-94.4137923
146,CA-2015-110744,2015-07-09,2015-12-09,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,Anna Andreadi,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,Not,671.93,7,0.0,20.16,34.1476507,-118.144155
147,CA-2014-110072,2014-10-22,2014-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,Chuck Magee,FUR-FU-10000521,Furniture,Furnishings,Seth Thomas 14&quot;&quot;&quot;&quot; Putty-Colored Wall Clock,Not,93.89,4,0.2,12.91,40.735657,-74.1723667
148,CA-2016-114489,2016-05-12,2016-09-12,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Kelly Williams,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,Not,384.45,11,0.0,103.8,33.2002659,-95.2231752
149,CA-2016-114489,2016-05-12,2016-09-12,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Kelly Williams,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,Not,149.97,3,0.0,6.0,33.2002659,-95.2231752
151,CA-2016-114489,2016-05-12,2016-09-12,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Kelly Williams,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,Not,171.55,5,0.0,80.63,33.2002659,-95.2231752
152,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,Anna Andreadi,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Not,157.92,5,0.2,17.77,33.4942189,-111.926018
153,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,Anna Andreadi,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,Not,203.18,2,0.2,15.24,33.4942189,-111.926018
154,CA-2015-124919,2015-05-31,2015-05-31,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Anna Andreadi,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper &amp; Envelopes,Not,58.38,7,0.0,26.27,37.3361663,-121.890591
155,CA-2015-124919,2015-05-31,2015-05-31,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Anna Andreadi,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,Not,105.52,4,0.0,48.54,37.3361663,-121.890591
157,CA-2015-118948,2015-05-28,2015-05-28,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-AR-10001547,Office Supplies,Art,Newell 311,Not,6.63,3,0.0,1.79,47.6038321,-122.330062
158,CA-2014-104269,2014-01-03,2014-06-03,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,Anna Andreadi,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager&apos;s Chair,Not,457.57,2,0.2,51.48,47.6038321,-122.330062
159,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,Kelly Williams,OFF-LA-10002475,Office Supplies,Labels,Avery 519,Not,14.62,2,0.0,6.87,35.6571367,-97.4649038
160,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,Kelly Williams,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,Not,944.93,7,0.0,236.23,35.6571367,-97.4649038
161,CA-2016-162733,2016-11-05,2016-12-05,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,Not,5.98,1,0.0,2.69,34.0536909,-118.242766
162,CA-2015-119697,2015-12-28,2015-12-31,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,Not,54.38,2,0.2,1.36,39.9527237,-75.1635262
163,CA-2016-154508,2016-11-16,2016-11-20,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,Anna Andreadi,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,Not,28.4,5,0.0,13.35,33.1580933,-117.3505966
164,CA-2016-113817,2016-07-11,2016-11-11,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,Anna Andreadi,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,Not,27.68,2,0.2,9.69,47.6038321,-122.330062
165,CA-2014-139892,2014-08-09,2014-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,Not,9.94,3,0.2,2.73,29.4246002,-98.4951405
166,CA-2014-139892,2014-08-09,2014-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,Not,8159.95,8,0.4,-1359.99,29.4246002,-98.4951405
167,CA-2014-139892,2014-08-09,2014-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,Not,275.93,3,0.2,-58.63,29.4246002,-98.4951405
168,CA-2014-139892,2014-08-09,2014-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,Not,1740.06,9,0.3,-24.86,29.4246002,-98.4951405
169,CA-2014-139892,2014-08-09,2014-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,Not,32.06,6,0.2,6.81,29.4246002,-98.4951405
170,CA-2014-139892,2014-08-09,2014-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,Not,177.98,5,0.8,-453.85,29.4246002,-98.4951405
171,CA-2014-139892,2014-08-09,2014-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,Not,143.98,3,0.2,9.0,0.0,0.0
173,CA-2014-118962,2014-05-08,2014-09-08,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,Anna Andreadi,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,Not,110.96,2,0.0,53.26,34.0536909,-118.242766
175,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,Kelly Williams,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Not,52.45,2,0.8,-131.12,41.8755616,-87.6244212
176,US-2014-100853,2014-09-14,2014-09-19,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,Kelly Williams,OFF-LA-10003148,Office Supplies,Labels,Avery 51,Not,20.16,4,0.2,6.55,41.8755616,-87.6244212
179,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,Chuck Magee,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,Not,15.88,5,0.2,-3.77,40.735657,-74.1723667
182,CA-2014-166191,2014-05-12,2014-09-12,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,Kelly Williams,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Not,408.74,7,0.2,76.64,39.8454163,-88.9524151
183,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,Cassandra Brandow,TEC-PH-10003273,Technology,Phones,AT&amp;T TR1909W,Not,503.96,4,0.0,131.03,41.0400423,-75.3249475
184,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,Cassandra Brandow,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),Not,149.95,5,0.0,41.99,41.0400423,-75.3249475
185,CA-2014-158274,2014-11-19,2014-11-24,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,Cassandra Brandow,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,Not,29.0,2,0.0,7.25,41.0400423,-75.3249475
186,CA-2016-105018,2016-11-28,2016-11-28,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824,East,Chuck Magee,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,Not,7.16,2,0.0,3.44,39.7886111,-82.6418883
187,CA-2014-123260,2014-08-26,2014-08-30,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,Anna Andreadi,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Not,176.8,8,0.0,22.98,0.0,0.0
189,CA-2016-157000,2016-07-16,2016-07-22,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,Kelly Williams,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper &amp; Envelopes,Not,20.02,3,0.2,6.26,32.7459645,-96.9977846
191,CA-2015-102281,2015-12-10,2015-12-10,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Chuck Magee,TEC-PH-10001552,Technology,Phones,I Need&apos;s 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Not,71.76,6,0.0,20.09,40.7127281,-74.0060152
192,CA-2015-102281,2015-12-10,2015-12-10,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Chuck Magee,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,Not,51.84,8,0.0,24.88,40.7127281,-74.0060152
194,CA-2015-102281,2015-12-10,2015-12-10,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10035,East,Chuck Magee,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,Not,19.9,5,0.0,6.57,40.7127281,-74.0060152
195,CA-2015-131457,2015-10-31,2015-10-31,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Redlands,California,92374,West,Anna Andreadi,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,Not,14.28,7,0.0,6.71,34.0550328,-117.1827445
198,CA-2017-107720,2017-06-11,2017-11-13,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,7090,East,Chuck Magee,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,Not,46.26,3,0.0,12.03,0.0,0.0
201,CA-2017-105074,2017-06-24,2017-06-29,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,44312,East,Chuck Magee,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper &amp; Envelopes,Not,21.74,3,0.2,6.8,41.083064,-81.518485
202,CA-2014-133690,2014-03-08,2014-05-08,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,Anna Andreadi,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Yes,218.75,2,0.5,-161.88,39.7392364,-104.984862
204,US-2017-116701,2017-12-17,2017-12-21,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas,Texas,75220,Central,Kelly Williams,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,Not,66.28,2,0.8,-178.97,32.7762719,-96.7968559
206,CA-2017-108329,2017-09-12,2017-12-14,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,90604,West,Anna Andreadi,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,Not,444.77,4,0.2,44.48,33.9749136,-118.0338664
208,CA-2017-135860,2017-01-12,2017-07-12,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Kelly Williams,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Not,131.98,2,0.0,35.63,43.4200387,-83.9490365
212,CA-2015-101007,2015-09-02,2015-09-02,Second Class,MS-17980,Michael Stewart,Corporate,United States,Dallas,Texas,75220,Central,Kelly Williams,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,Not,20.8,2,0.2,6.5,32.7762719,-96.7968559
213,CA-2015-146262,2015-02-01,2015-09-01,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Chuck Magee,OFF-LA-10004544,Office Supplies,Labels,Avery 505,Yes,23.68,2,0.2,8.88,0.0,0.0
214,CA-2015-146262,2015-02-01,2015-09-01,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Chuck Magee,FUR-BO-10004695,Furniture,Bookcases,O&apos;Sullivan 2-Door Barrister Bookcase in Odessa Pine,Yes,452.45,5,0.5,-244.32,0.0,0.0
215,CA-2015-146262,2015-02-01,2015-09-01,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Chuck Magee,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,Yes,62.98,3,0.4,-14.7,29.2836281,-99.1126826
216,CA-2015-146262,2015-02-01,2015-09-01,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Chuck Magee,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,Yes,1188.0,9,0.7,-950.4,0.0,0.0
217,CA-2015-146262,2015-02-01,2015-09-01,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Chuck Magee,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Yes,89.58,2,0.2,4.48,29.2836281,-99.1126826
219,CA-2016-130162,2016-10-28,2016-10-28,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,Not,302.38,3,0.2,22.68,34.0536909,-118.242766
220,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Chuck Magee,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,Yes,5.58,2,0.2,1.81,53.3493795,-6.2605593
222,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Chuck Magee,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,Yes,19.78,4,0.7,-13.84,53.3493795,-6.2605593
223,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Chuck Magee,FUR-FU-10000087,Furniture,Furnishings,Executive Impressions 14&quot;&quot;&quot;&quot; Two-Color Numerals Wall Clock,Yes,72.7,4,0.2,19.08,53.3493795,-6.2605593
224,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Chuck Magee,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,Yes,479.99,4,0.7,-383.99,53.3493795,-6.2605593
225,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Chuck Magee,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Yes,27.17,2,0.2,2.72,0.0,0.0
227,CA-2015-163055,2015-09-08,2015-09-08,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,Kelly Williams,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,Not,622.45,5,0.0,136.94,42.3315509,-83.0466403
228,CA-2015-163055,2015-09-08,2015-09-08,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,Kelly Williams,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,Not,21.98,1,0.0,0.22,42.3315509,-83.0466403
229,US-2015-145436,2015-02-28,2015-04-03,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,Cassandra Brandow,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,Not,161.57,2,0.2,-28.27,4.099917,-72.9088133
231,US-2014-156216,2014-09-13,2014-09-17,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,Not,18.65,7,0.7,-12.43,35.2272086,-80.8430827
232,US-2017-100930,2017-07-04,2017-12-04,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Cassandra Brandow,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,Not,233.86,2,0.45,-102.05,27.9477595,-82.458444
233,US-2017-100930,2017-07-04,2017-12-04,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Cassandra Brandow,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,Not,620.61,3,0.45,-248.25,0.0,0.0
234,US-2017-100930,2017-07-04,2017-12-04,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Cassandra Brandow,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,Not,5.33,2,0.7,-3.55,27.9477595,-82.458444
236,US-2017-100930,2017-07-04,2017-12-04,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Cassandra Brandow,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,Not,617.98,3,0.2,-7.72,27.9477595,-82.458444
237,CA-2017-160514,2017-12-11,2017-12-11,Standard Class,DB-13120,David Bremer,Corporate,United States,Santa Clara,California,95051,West,Anna Andreadi,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Not,10.56,2,0.0,4.75,37.3541132,-121.955174
238,CA-2016-157749,2016-04-06,2016-09-06,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,Not,25.92,5,0.2,9.4,41.8755616,-87.6244212
239,CA-2016-157749,2016-04-06,2016-09-06,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Kelly Williams,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Not,419.68,5,0.6,-356.73,41.8755616,-87.6244212
